split,index
train,1208411
train,1309187
train,609787
train,685372
train,1197794
train,1241888
train,46855
train,954006
train,1231271
train,1325875
test,674920
train,1186948
train,1350950
train,827682
train,1100517
train,340335
train,972436
train,611184
train,613170
train,608969
train,1052222
train,444967
train,79514
train,673708
test,917661
train,1190331
train,820448
train,860341
train,900234
train,144024
train,492444
train,1044759
train,410443
train,924851
train,1164438
train,324241
train,479612
train,519505
train,1237579
train,1237808
train,1147176
train,783709
train,1220317
train,1293687
train,892542
train,1165606
train,531290
train,1287271
train,875509
train,518458
train,946435
train,1217284
train,1135283
train,1330547
train,774031
train,736124
train,488364
train,924972
train,322147
train,754783
train,792461
train,1271177
train,493733
train,1243298
train,1245284
train,596150
train,1066464
train,868985
test,1070830
train,623211
train,1372776
train,1055618
train,1210989
train,534794
train,1049202
train,1250653
train,792582
train,710581
train,1059001
train,819414
test,1300510
train,1287513
train,1237003
train,646781
train,1396575
train,1232573
test,1157153
train,665440
train,335450
train,457115
train,608285
train,1326359
train,1315742
train,920784
train,1388883
train,987738
train,622285
train,691225
train,321342
test,1388230
train,791427
train,703239
train,1375004
train,1169123
train,1288802
train,1087122
train,1286587
train,1200385
train,1311433
train,1074061
train,1393205
train,868180
train,588700
test,1258873
train,653668
train,611560
train,214616
train,449773
train,638621
train,1113136
train,1192922
train,949134
train,352725
train,354711
train,22735
train,616929
train,16319
train,1286708
train,1362064
train,1118505
train,1080598
train,1156183
train,1275862
train,1357863
train,790730
train,908194
train,431464
train,1065551
train,1059135
train,821763
train,773239
test,649524
train,1350400
train,986933
train,507988
train,424001
train,900502
train,535049
train,54118
train,643882
train,874838
train,1229674
train,1231660
train,475679
train,586956
train,786421
train,624634
test,1187731
train,181381
train,853375
train,1128425
train,846959
train,1285782
train,1287997
train,8977
test,170929
train,846730
train,1040008
train,1077686
train,1117350
train,1279366
train,1323460
train,434739
train,1058209
train,621372
train,337920
train,1051793
train,1047592
train,1249272
test,1091851
train,610526
train,681910
test,1362471
train,835066
train,916838
train,792958
train,987993
train,1367904
train,338859
train,653802
train,693695
test,1057327
train,1132518
train,882543
train,1161794
train,367906
train,1312964
train,1230963
train,1367675
train,754004
train,1222103
train,692877
train,1371058
train,531090
train,1045269
train,883482
test,1316283
train,1108022
train,1374441
train,381088
train,536459
train,811509
train,1334319
train,609829
train,1048652
train,521412
train,363826
train,1315071
train,1344118
train,1220238
train,1049820
train,1167284
train,327316
train,763924
train,1276117
train,595721
train,673292
train,1145821
train,736045
train,775938
train,490271
train,1088666
train,1285916
train,916262
train,1037927
train,874154
train,1195284
train,433116
train,754246
train,989403
test,1310927
train,424256
train,1091820
train,447116
train,1200882
train,883724
train,1238560
train,1148157
train,866691
train,1221527
train,736166
train,809536
train,1244158
train,488177
train,645534
train,521654
train,1395099
train,521425
train,953832
train,747951
train,1140694
train,1182573
train,502177
train,340390
train,775012
train,890490
train,1171727
train,1171956
train,411545
train,447237
train,766381
train,810475
train,1121217
train,1198788
train,325114
train,1238681
train,1190157
train,354390
train,350189
train,828905
train,1301434
train,1139418
train,1210802
train,1239849
train,1237634
train,1111539
train,746086
train,745857
test,828023
train,1140586
train,1174063
train,772918
train,1320803
train,1074800
train,1267849
train,824825
train,1179661
train,421465
train,773857
train,803133
train,1193661
train,867872
train,907765
train,825764
train,932611
train,518634
train,520620
train,1192614
train,1270185
train,146536
train,1217460
train,893886
train,1011350
train,1330494
test,891836
train,1279984
train,1118197
train,1273568
train,475479
train,1193553
train,156106
train,395464
train,1065243
train,1298414
train,624205
train,1256077
train,1094290
train,378202
train,1365139
train,604957
train,1280923
train,1157043
train,955363
train,1186319
train,1104318
train,1225983
train,33165
train,784945
train,862516
train,1177688
train,1335045
train,24534
test,341857
train,969363
train,1087056
train,1204520
train,1248614
train,1200090
train,364323
train,1229366
train,710528
train,1065364
train,1185043
train,620125
train,1079593
train,369692
train,882114
train,875698
train,1270427
train,1385352
train,1270198
train,394538
train,1066532
train,505815
train,1219688
train,1171164
train,335397
train,337383
train,1288628
train,1080532
train,38884
train,120656
train,1063499
train,821926
train,1141070
train,1256548
train,1374012
train,424753
test,664505
train,1086130
train,810851
test,1201773
train,604970
train,600769
train,1318843
train,867188
train,785187
train,1337273
train,971820
train,610568
train,650461
train,488674
train,450767
train,1246641
train,1160439
train,165100
train,480043
train,1311609
test,1362513
train,393841
train,433734
train,1143406
train,1344857
train,1222963
train,859725
train,185516
train,536151
train,735616
train,294578
train,1075405
train,993404
train,434673
train,703307
train,1179808
train,1213514
train,969726
train,453103
train,1003203
train,446687
train,1202668
train,517842
train,1235916
test,1236310
train,1069928
train,1181205
train,1340777
train,1334361
train,819724
train,899510
train,691643
train,1052666
train,1369824
train,407962
train,924356
train,800476
train,1390469
train,1341945
train,1060479
train,1377408
train,734690
train,969847
train,612796
train,1324683
train,723844
train,406686
train,1355716
train,910477
train,1265313
train,1143419
train,1292374
train,383008
train,773536
train,1285958
train,691535
train,882598
train,725012
train,764905
train,1323407
train,1397006
train,1153218
test,1396942
train,1264266
train,1262051
train,1060371
train,1140157
train,533131
train,176080
train,491023
train,367143
train,1083231
train,1286897
train,1393744
train,1351636
train,396190
train,1149956
train,593440
train,1309528
train,693871
test,1252538
train,999954
test,1080134
train,1390482
test,1075704
train,73784
train,940813
train,663548
train,421975
train,1282588
train,1039029
train,1160694
train,436204
train,517976
train,820087
train,782180
train,1059445
train,301249
train,1294602
train,1204199
train,926934
train,645468
train,162322
train,323880
train,800610
train,2521
train,754301
train,1113338
test,1199934
train,1270924
train,1136198
train,772731
train,600098
train,673468
train,793147
train,711146
train,1343247
train,654220
test,702680
train,612112
train,1286092
train,408217
train,1201876
train,355492
train,1386523
train,1105057
train,1102842
train,626112
train,901162
train,655388
train,1129903
train,1127459
train,1150319
train,1064117
train,1341153
train,152536
train,1103781
train,1248535
train,692019
train,614219
train,809483
train,1361798
train,488124
train,122671
train,160349
train,1390845
test,1111759
train,1266736
train,340566
train,420352
train,775188
train,1136211
train,1215997
train,531400
train,810651
train,1375569
train,436567
train,955176
train,1190333
train,1194534
train,1263703
train,665079
train,940129
train,423506
train,1101687
train,736234
train,1042546
train,998452
train,1370793
train,397613
train,825819
test,147803
train,502245
train,932437
train,1245394
train,1037298
train,799926
train,955297
train,793510
train,379533
train,618891
train,763416
train,645723
train,639307
train,874464
train,1151500
train,1304885
train,1302441
train,899310
train,1375811
train,1367409
train,493735
train,1325301
train,964049
train,1365194
train,909109
train,1150453
train,306284
train,507735
train,971404
train,7556
train,78711
train,1069849
train,828276
train,1061218
train,1180897
train,1222776
train,101113
train,1012465
train,531534
train,766691
train,600703
train,1354469
train,1253220
train,774275
train,1235958
train,1275851
train,185450
train,103449
train,611441
train,886491
train,1090157
test,1166136
train,800289
train,1274804
train,1117218
test,638667
train,1306066
train,1343744
train,747335
train,1100185
train,860598
train,1335113
test,1293399
train,931753
train,397868
train,672918
train,830504
train,987861
train,383050
train,773349
train,1245649
train,208202
test,1044134
test,601110
train,476836
train,1110923
train,947150
test,875931
train,1314589
train,900612
train,1091446
train,368942
train,1156414
train,799363
train,1118507
train,492004
train,1249971
train,882303
test,1321520
train,355063
train,785255
train,978533
train,812316
train,810101
train,925579
train,969673
train,1162951
train,1307247
test,828696
train,465064
train,624636
train,383063
train,899686
train,935378
train,366030
train,964425
train,1203783
train,397063
train,949378
train,1102534
train,940747
train,1333261
train,1049809
train,883592
train,1043164
train,1083057
train,1150011
train,713174
train,72671
train,1097057
train,853498
train,1336415
train,1325798
train,1321368
train,918237
train,1155380
train,1073379
train,1377476
train,934452
train,934223
train,1112454
train,203088
train,755403
train,1118641
train,436030
train,1343181
train,194457
train,1063701
train,618462
train,1296643
train,691832
train,534246
train,410366
train,1086332
test,651875
test,765367
train,1315073
train,754356
train,909727
train,382258
train,900867
train,1335489
train,96591
train,1289180
train,1205193
train,369426
train,411305
train,925713
train,1284979
train,877418
train,1036990
train,1070467
train,392057
train,74899
train,902035
train,1095313
test,1017678
train,1088668
train,765323
train,609723
train,1080037
train,932479
train,409440
train,1123313
train,917432
train,73034
train,473950
train,747014
train,1063943
train,900170
train,1101850
train,1261193
train,381332
train,1053326
train,1292684
train,1208468
test,1215049
train,1248361
train,1286039
train,845001
train,1124252
train,519441
train,1390900
train,1392886
train,393346
test,355833
train,794262
train,1187005
train,745738
train,1096373
train,1092172
test,1254124
train,369439
train,1037232
train,1318469
train,1114803
train,1270174
train,157142
train,1221650
train,776182
train,1292576
train,297237
train,763350
train,1275543
train,867982
train,1069433
train,1102910
train,1333866
train,464393
train,663858
train,978801
train,1329436
train,1165663
train,810598
train,890384
train,635979
train,911029
train,673657
train,1154588
train,940305
train,383560
train,1093232
train,1288496
train,1332590
train,295143
train,1323959
train,488192
train,1145139
train,1067339
train,1142924
train,378312
train,407588
train,848397
test,1205613
train,955473
train,948828
train,711456
train,791242
train,738517
train,536837
train,1204630
train,1322094
train,925150
train,1105367
train,947781
train,702007
train,1096736
train,1283369
train,1316846
train,919902
train,325479
train,354755
train,1184106
train,1186092
train,1297369
train,700960
train,1372725
test,971974
train,1168830
train,1204522
train,446326
train,1038534
train,1229368
train,1340645
train,1138965
train,702128
train,1140951
test,1179023
train,1012641
train,775269
train,493803
train,411802
train,766638
train,682651
train,800344
train,1106656
train,432447
train,508032
train,1305892
train,1385678
train,847821
test,1194191
train,1384860
train,1216657
train,1378215
train,622234
train,691403
test,613997
train,890868
train,1079716
train,1319074
train,1356752
train,919915
train,1228442
train,1224012
test,1339884
train,822867
train,1377397
train,140256
train,1047407
train,368997
train,81115
train,910466
train,712987
train,1231596
train,1225180
train,859727
train,1218764
train,1332027
train,1170240
train,764894
train,915835
train,1234979
train,241626
train,354889
train,988976
train,940681
test,665796
train,379735
train,934036
train,969728
train,675430
test,1150110
train,819955
train,1141085
train,1336349
train,296916
train,685229
train,1396887
train,321533
train,1304269
test,1310850
train,625859
train,900909
train,621429
train,617228
train,488918
train,322930
train,602181
train,1156253
train,475857
train,1227637
train,866385
train,941741
train,341131
train,651873
train,1090696
train,968802
train,1124173
train,1161851
train,477025
train,915848
train,1140388
train,340084
train,932292
train,889955
train,213760
train,925647
train,1001232
train,1242805
train,322822
train,478193
train,956909
train,1156374
train,352098
train,908385
train,662611
train,704490
train,901969
train,735981
train,1181220
train,1325974
train,884936
train,683256
train,1082186
train,1000185
train,1357236
train,1197435
train,794304
train,397360
train,1109247
train,1382082
train,1184603
train,535469
train,963675
train,644302
train,1162911
train,642087
train,675564
test,1196553
train,394098
train,1183556
train,223909
train,1212832
train,1363544
train,1344296
train,947352
train,987245
train,1018736
train,657484
train,1052213
train,1091877
train,1165476
train,1243047
train,14537
train,802009
train,1118938
train,1158831
train,917258
train,1395974
train,350125
train,1179247
train,479603
train,1308954
train,710330
train,27719
train,422448
train,1256000
train,970333
train,1079166
train,600221
train,1232322
train,1150321
test,673985
train,705082
train,179599
train,1359585
train,685376
test,1116191
train,1264752
train,1058871
train,508542
train,222875
train,1132012
train,535603
train,1251691
train,1125596
train,728652
train,961823
train,1087689
train,323306
train,1316430
train,1192550
train,875392
train,631604
train,1183919
train,383615
train,942117
train,1046978
train,685726
train,1164442
train,683511
train,800975
train,1313397
train,754666
train,431092
train,1220550
train,1096441
train,1209704
train,647001
train,434475
train,988776
train,392367
train,354460
train,711511
train,784881
train,1072763
train,862452
train,1061917
train,1175409
train,135747
train,1168764
train,1359598
train,992159
train,1300457
test,1298636
train,1054454
train,1006159
train,445442
train,682585
train,1356565
train,1159086
train,1037192
train,321104
train,157331
train,596154
train,949004
train,988897
train,665323
train,900480
train,978051
train,339534
train,809848
train,1284363
train,1286349
train,1235839
train,1069851
train,200378
train,908064
train,1069622
train,1311195
train,907835
train,506690
train,1174483
train,932910
train,1050374
train,174714
train,336272
train,961957
train,701136
train,1175651
train,818600
train,648182
train,366716
train,49558
train,364501
train,876923
train,1393546
train,1397747
train,710706
test,1269602
train,1183006
train,861647
train,899325
train,735552
train,170405
test,1046230
train,44310
train,875876
train,915769
train,1310498
train,665336
train,931755
train,1206805
train,398099
train,947970
train,465053
train,655887
train,1048401
train,368005
train,1361129
test,1367710
train,447562
train,521161
train,949367
train,392851
train,1226403
train,117572
train,392622
train,989031
train,1303974
train,505885
train,22968
test,940901
train,1179865
train,1051555
train,1131341
train,446744
train,646209
train,925460
train,1120724
train,1343049
train,1065784
train,908198
train,819781
train,737780
train,363696
train,1228739
train,711887
train,109291
train,506006
train,1051905
train,971890
train,1236094
train,1183369
train,1145462
train,901903
train,1298618
train,456664
train,1370002
train,532020
train,1166107
train,323924
train,962212
train,1073489
train,714223
train,77921
train,703606
train,783163
train,1049811
test,1333428
train,1165060
train,364985
train,961165
train,1282872
train,436140
train,1068012
train,1382955
train,425294
train,101949
train,1174859
train,1214752
train,773714
train,1370123
train,1210322
test,933451
train,809177
train,964548
train,1086442
train,1119919
train,918239
train,993824
train,397415
train,1075596
train,355307
train,1321370
train,625927
train,1058563
train,612866
train,1356244
train,1387506
train,536463
train,1015179
train,1126456
train,1208228
train,412354
train,1077932
train,601202
train,1270981
train,475107
train,477093
train,1144886
train,1184779
train,1062885
train,1331519
train,693002
train,1171718
train,1211611
train,1287196
train,927930
train,1083301
train,209627
train,642263
train,644249
train,1185718
train,1248471
train,534369
train,1046791
train,765325
train,1367921
train,1082254
train,1117946
train,1279504
train,517336
train,355549
train,120163
train,1226779
train,745848
train,621968
train,1062777
train,1102670
train,1335841
train,1127516
train,411428
train,451321
train,45975
train,684263
train,516289
train,835433
train,955112
train,1078992
train,1156792
train,1192255
train,1177208
train,421227
train,59975
train,1246377
train,884896
train,683216
train,393119
train,1304471
train,151546
train,823540
train,621860
train,892709
train,434409
train,711445
train,1146067
train,70942
train,352179
train,148513
train,1301438
train,536826
train,1328499
train,1326284
train,1330485
train,1237867
test,1320033
train,756936
train,1115973
train,322085
train,477456
train,1269129
train,1386593
train,1138604
train,1338069
train,338529
train,1331653
train,1207773
test,810994
train,764291
train,955354
train,909045
train,352529
train,432315
train,868923
train,432086
train,784936
train,1108281
train,505456
train,1181651
train,1337022
train,1128926
train,1168819
train,408637
train,1269250
train,907998
train,1187249
train,1382513
train,825768
train,899367
train,1138725
test,1182984
train,1327344
train,764641
train,961891
train,997354
train,867058
train,1223880
train,940428
train,1255371
train,1343559
train,383683
train,532638
train,1164510
train,368636
train,519806
train,876628
train,586760
train,1380419
train,504530
train,1096738
train,178970
train,493913
train,1365372
train,810842
train,1077490
train,1075275
test,634402
train,988844
train,665499
train,228662
train,986629
train,900427
train,1055798
train,337495
train,1162645
train,960965
train,1074228
train,754855
train,1225169
train,947904
train,340649
train,447725
train,802561
train,1165799
train,367710
train,800346
test,1331952
train,201722
train,520866
train,875702
train,753808
train,1194846
train,1140135
train,104674
test,623677
train,614881
test,617261
train,694667
train,1217477
train,1089167
train,1045073
train,681835
train,1242552
train,606021
train,1248968
train,1276029
train,792883
train,1231706
train,710882
train,672975
test,3361
train,1143289
train,1307062
train,782037
train,1096980
train,1180967
train,1384862
train,737714
train,1056858
test,1248086
train,764775
train,1199397
train,1075517
train,239521
train,885622
test,1240623
train,1391399
train,502907
train,303213
train,655834
train,1329814
train,773298
train,130809
test,1048742
train,726989
train,1205934
train,800359
train,437121
train,1268458
train,867313
train,1064563
train,1098269
train,1104456
train,226581
train,621310
train,734802
train,1328996
train,1368660
train,799541
train,1397936
train,200917
train,1382889
train,421027
train,1334365
train,1210485
train,775634
test,1210650
train,1241747
train,445873
train,1086147
train,947220
train,665754
train,1060483
train,503967
train,339965
train,1211424
train,1278378
train,1318271
train,433751
train,185991
train,820078
train,1252485
test,1338852
train,891233
train,494289
train,450195
train,1090698
train,1126390
train,682908
train,1264499
train,1136189
train,63050
train,932294
train,1167222
train,1081020
train,1391762
train,1254821
train,456732
train,1126511
train,809353
train,1046496
train,1241760
train,1245961
train,829998
train,1222512
train,506195
train,932415
train,337992
train,488933
train,1280606
train,1316298
train,994939
train,478316
test,1037212
train,1076711
train,673351
train,1305452
train,351992
train,505377
train,1139464
train,738319
train,1059449
train,104003
train,1210619
test,1215214
train,1330298
train,924952
train,448222
train,649673
train,926938
train,1275358
train,1073678
train,989691
train,435161
train,745903
train,785796
train,901274
train,1296003
train,1253895
train,1052215
train,449390
train,1243049
train,409268
train,995060
train,1034953
train,673472
train,230448
train,784749
train,986429
train,1106108
train,1139585
train,1385359
train,423268
train,337066
train,691902
train,809366
train,1162216
train,800964
train,756641
train,672425
test,34302
train,745795
train,819394
train,1058752
train,1329372
train,1165599
train,766440
train,961475
train,673822
train,1152538
train,478329
train,1108215
train,1381279
train,946428
train,1099813
train,927180
train,450450
test,1047024
train,643499
train,126876
train,122675
train,874455
train,912133
train,395510
train,1237693
train,748131
train,1302432
train,622036
train,1216230
train,1052457
train,735299
train,1331708
train,1371372
train,1045812
train,1121397
train,1236875
train,640466
train,1039396
train,1077074
train,1243062
train,434356
train,866992
train,1146243
train,1214839
train,1219613
train,744869
train,1213197
train,736467
test,1253026
train,883207
train,1044765
train,1122565
train,1361923
train,1363909
train,954362
train,876562
train,435524
train,754668
train,433309
train,1107289
train,1109504
train,1187304
train,1056779
train,420477
train,1331600
train,695298
train,646774
train,10472
train,1274674
train,1381292
train,940254
train,339644
train,614694
train,1128873
train,1315735
train,1153948
train,1076148
train,1071947
test,1273792
train,821743
train,823729
train,1336151
train,1369628
train,1087933
train,325765
train,1236888
train,875636
train,757943
train,436584
train,1217640
train,701017
train,503538
train,1177518
train,1129223
train,891851
train,488491
train,1086886
train,1122578
train,123038
train,1154069
train,828280
train,1302795
train,349335
train,1138793
test,1256651
train,1365319
train,848696
train,1048161
train,1358903
test,1371900
train,516720
train,1150578
train,629754
train,1179854
train,503659
train,782910
train,461551
train,1057960
train,1135531
train,1211116
train,1333010
train,608291
train,1151975
train,874710
train,1302916
train,349456
train,1183008
train,855462
train,1134484
train,136930
train,682829
train,168192
train,476948
train,800293
train,1230714
train,352839
train,1066712
train,1301869
train,1100189
train,425980
train,621244
train,1248915
train,1120834
train,490719
train,1200391
train,236314
train,1265130
train,868186
test,1267510
test,1225402
train,653903
train,1054819
train,1208204
train,1214391
train,809045
train,691352
train,1159680
train,10956
train,600949
train,835877
train,1385977
train,1064618
train,1055987
train,1131572
train,1133558
train,450947
train,368946
train,1360084
train,919046
train,874952
train,1313775
train,156649
train,1103693
test,1263430
train,110111
test,1057320
train,294758
train,1090632
train,851045
train,1115478
train,997785
train,516854
train,508223
train,1140095
train,1255573
train,1091800
train,1173572
train,931999
train,1165170
train,925583
train,1125048
train,1158754
train,675379
train,1105800
train,1221278
train,383067
train,1092739
train,1132632
train,1248110
test,15793
train,214864
train,410128
train,450021
train,4782
train,1363588
train,521176
train,1390649
train,1146861
train,867381
train,745487
train,900858
train,378048
train,1371172
train,970027
train,728454
train,650654
train,885811
train,1165062
train,843703
test,1322813
train,681916
train,1230030
train,1364527
train,436142
train,110582
train,1101720
train,1107907
train,1261292
train,744440
train,1376541
train,1214754
train,378987
train,448156
train,1119921
train,1355078
train,1317171
train,1109304
test,1390935
train,1226768
train,987181
train,25319
train,1371293
train,810576
train,491203
train,890133
train,87843
train,875315
train,1232137
train,954872
train,1074551
train,1351816
train,891530
train,536465
train,834375
train,703850
train,1171949
test,821479
train,734883
train,447230
train,728467
train,445015
train,802066
train,961409
train,365000
train,963624
train,518156
train,1309829
train,1066041
train,647634
train,800790
train,756696
train,639003
train,672709
train,1193533
test,1229390
train,508478
train,1016699
train,1178257
train,621741
train,1056363
test,1220759
train,411659
train,489230
train,1203103
train,1316595
train,1146177
train,436276
train,908805
train,1305520
test,1381499
train,1255010
test,106680
train,1334796
train,809542
train,1128686
train,1237748
train,521660
train,1390904
train,949866
train,588385
train,340625
train,340396
train,1249533
train,772803
train,1043652
train,1163331
test,327729
train,1352179
train,757756
train,917328
train,1097774
train,900295
train,1103961
train,614399
test,774365
train,1044820
train,1368165
train,885019
train,1120176
train,1158083
train,1315440
train,322087
test,1208703
train,1185144
train,355564
train,1298407
train,783770
train,378424
train,535781
test,855319
train,493673
train,684507
train,673890
train,755662
train,791354
train,1272285
train,1341454
train,700951
train,822616
train,1370730
train,774321
train,1294916
train,175697
train,969356
train,368746
train,643796
train,326638
train,1042726
train,1158204
train,1185265
train,987786
test,1145308
train,691273
train,1247560
train,607057
train,875691
train,39924
train,877677
train,711689
train,867060
train,1102217
train,425793
train,934014
train,1047277
train,927369
train,446438
train,916752
train,1074109
train,910336
train,792643
train,987907
train,1384622
train,305296
train,506747
train,1054861
train,25816
train,737703
train,1176526
train,1254326
train,1296434
train,96971
train,1375991
train,46232
train,911275
train,394652
train,673903
train,432330
train,1066646
train,384035
train,503714
train,1222017
train,1297373
train,1335051
train,411096
train,834643
train,908242
train,819825
train,861704
train,964350
train,1163815
train,603098
train,1157170
train,1230769
train,793703
train,424049
train,1062337
train,621299
train,337847
train,652561
train,650346
train,883517
train,1162768
train,1280232
test,1158732
train,1284433
train,1351616
train,1395710
train,954443
train,712870
train,786240
train,702253
train,821932
train,1130230
train,11011
train,394894
train,940564
train,623406
train,339954
test,1134007
train,377632
train,1213399
train,1366784
train,369001
train,1320246
train,366786
test,1318425
train,478063
train,1309400
train,1349293
train,1181319
train,1221212
train,507110
train,1172688
train,1325844
train,408076
train,882591
train,252476
test,412442
train,682897
train,1235212
test,601290
test,1040113
train,1281521
train,987223
train,33763
train,1066780
train,424291
train,1184473
train,621541
train,503848
train,818791
train,535339
train,138395
train,932054
train,1131748
train,1242567
train,1038901
train,163241
train,205120
train,520063
train,681850
train,477955
train,755220
test,1276209
train,744603
train,857637
train,536278
train,410183
train,405982
train,882712
train,603232
train,397351
train,1354783
train,437015
train,867436
train,1253534
train,1370998
train,1045438
train,449029
train,327135
train,999129
train,324920
train,1185762
train,391874
train,1061653
train,820080
test,942139
train,341135
train,685125
train,756509
train,1191131
train,82300
train,1352689
train,745663
train,1054190
train,1362717
train,451136
train,799785
train,755462
train,81253
train,1347441
train,1259253
train,662844
train,824402
train,1137359
train,662615
train,1009049
train,968927
train,1084405
train,1363656
train,397593
train,756630
train,1155560
train,1142499
train,812738
train,533258
train,886108
train,411364
train,1198836
train,522412
train,675797
train,474117
train,1305683
train,746952
train,1177373
train,1374623
train,536641
train,736106
train,891477
train,876430
train,1071694
train,874215
train,1395039
train,120220
train,1264514
train,821261
train,457794
train,613165
train,890430
train,926122
test,1169846
train,369377
train,682334
train,1156849
train,323068
train,866752
train,1301374
train,860336
test,1177659
train,900000
train,44985
train,823597
train,932659
test,1050288
train,205725
train,1316542
train,673595
train,868859
train,940243
train,1379066
train,620870
train,1286448
train,448466
train,1317710
train,801087
train,876672
train,1357374
train,989935
train,1115801
train,674763
train,907934
train,1145077
train,664146
train,304880
train,380465
train,338357
train,61092
train,1285401
train,48489
train,1045814
train,157322
train,516359
train,1267910
train,866765
train,1259508
train,940135
train,1099707
train,1330663
train,479620
train,595098
train,1342677
train,823839
train,1338247
train,424680
train,1096674
train,1283307
train,1037533
train,1396570
train,602682
train,955532
train,600467
train,1236769
train,673837
train,988780
train,1173427
train,1055734
train,809960
train,1208890
train,1244353
train,1395523
train,1389107
train,712912
train,947840
train,899545
train,702066
train,821745
train,1218689
train,1220675
train,729127
train,691220
train,962069
train,605018
test,12975
train,676173
train,711865
train,1188595
train,1390046
train,625663
train,1219857
train,1097963
train,701019
train,383861
train,1093533
train,1124795
train,1120594
train,1357966
train,1357737
train,713033
train,874591
train,477647
train,353767
train,792590
train,624616
test,1107927
test,1147591
train,1147655
train,340935
train,303028
train,422707
train,655878
train,535970
train,809034
train,493862
train,1136580
train,1172501
train,1254273
train,1365321
train,753865
train,1188487
train,783141
train,173900
train,812188
train,327056
train,1387134
train,395767
train,1099252
train,782094
train,1250193
train,1050499
train,15267
train,533876
train,491768
train,407781
test,11231
train,1186622
train,986928
train,783262
train,1106607
train,783033
train,1009788
train,326948
train,1388
train,1193977
train,1367207
train,735906
train,1130406
train,773355
train,645045
train,949371
train,508333
train,1140205
train,902833
train,382009
train,856524
train,652858
train,1251253
train,845907
train,1160850
train,1162836
train,353901
train,1181266
train,979586
train,901786
train,1296515
train,735798
train,691704
train,1328006
train,1203897
train,1040124
test,765239
train,838215
train,1308529
train,1304328
train,1344221
train,1262220
train,107309
test,827763
train,504024
train,1060540
train,1098218
train,1379684
train,612857
train,1246944
train,451070
train,883706
train,369069
train,37093
train,1303281
train,828537
train,908323
train,1217079
train,1288234
train,1365805
train,968861
train,1208219
train,321713
train,834135
train,80140
train,1342127
train,1224434
train,1180340
train,1377819
train,1134031
train,1366973
train,1167279
train,407097
train,1358342
train,917304
train,877182
train,1230032
train,1349711
train,826672
train,1181508
train,1103708
train,902028
train,505084
train,1294771
test,494632
train,128785
train,876364
train,1352865
train,867733
train,745839
train,1342019
train,772671
train,1284864
train,1276462
train,327203
test,241395
train,474172
train,392171
train,667221
train,744792
train,1383080
train,776054
train,1051104
train,13428
train,368264
train,1195629
train,1311107
train,1035828
test,1073900
train,1388449
train,63349
train,821316
train,1058459
test,1251902
train,1043641
train,602603
train,1118997
train,917317
train,640052
train,1112581
train,1196568
train,891653
train,773960
train,217444
train,1210797
train,1252676
test,1049175
train,1284167
train,408278
train,1355322
train,918485
train,351352
train,664080
train,222813
train,775128
train,1127749
test,651413
train,955345
train,711557
train,1150380
train,946485
train,350076
train,381567
test,1181807
train,534723
train,177672
train,652187
train,1252797
test,536874
train,1124487
train,641570
test,1290869
train,1388920
train,1231334
train,907760
train,1302489
train,462521
train,67563
train,1159132
train,445030
train,600401
train,396735
train,875451
test,1392239
train,503582
train,663154
train,978097
test,1102142
train,1301442
train,1053453
train,1173132
train,366641
test,1309420
train,632831
train,701771
train,1050420
test,1101095
train,1130206
train,409688
train,1274731
train,1196931
train,1114930
test,1362303
train,1104084
train,940311
train,1122743
train,1324194
train,883156
train,1160192
train,1273684
train,477581
train,1151561
train,1145145
train,502656
train,494025
test,620285
train,653368
train,1207669
train,949063
train,711691
train,1183991
train,186437
train,652550
train,654536
train,774215
train,1324315
train,1320114
train,1118434
train,1231468
train,748322
train,664335
train,861814
train,941600
train,934955
train,850968
train,1247912
train,130450
train,644858
train,684751
train,1232865
train,1394423
train,1108756
train,1263898
train,507917
train,621409
train,1137803
train,421715
train,337728
train,1179911
train,1295389
train,885613
train,960969
train,1236019
train,876753
train,1231589
train,702363
train,624563
train,1136985
train,1141186
train,1056970
train,1181079
train,1168247
train,492052
train,1378329
train,1380544
train,1203710
train,1323389
train,1314758
train,672040
train,188894
train,419850
train,1177817
train,927613
train,845612
train,601824
train,1231710
train,435836
train,383111
train,773410
train,137108
test,412552
train,1245939
train,409943
train,882472
train,924351
train,1037843
train,600777
train,1113199
train,1062689
train,1326893
train,411111
train,406910
train,885626
train,1034581
train,1351510
train,910472
train,866378
test,624970
train,1332262
train,1372155
train,378802
train,1086488
test,1174841
train,46826
train,166505
train,445756
train,685114
train,756498
train,802578
train,842471
train,1188905
train,1383940
train,867317
train,947103
train,819022
train,1182260
train,694913
train,337862
train,1053950
train,1211307
train,810162
train,925640
train,522509
train,1356061
train,1364463
train,755451
train,946285
train,585033
train,305553
train,1137119
train,502803
train,1216905
train,1132689
train,1042286
train,683020
train,874083
train,915962
train,353030
train,1291443
train,615019
train,650711
train,1127441
train,1320490
train,37269
train,791035
train,1070286
train,1108193
train,351983
train,1387444
train,423367
train,1372397
train,1135025
train,1174918
train,654094
train,1292382
train,139457
train,968808
train,1357121
train,395259
train,1228811
train,712188
train,827666
train,663893
train,1178301
train,1268704
train,1329242
train,60839
train,1127562
train,650832
train,323057
train,352104
train,391997
test,1186050
train,1298919
train,736216
train,809357
train,406226
train,1040313
train,683262
train,1153576
train,1392934
train,632523
train,1144945
train,823586
train,666000
